SN,Screen,Identity,Order,Change,Matching,Label,Response,Correct,RT
28,probe,NA,,Different,,NA,Different,1,773.1999999284744
28,probe,NA,,Different,,NA,Different,1,1261.1999999284744
28,probe,NA,,Different,,NA,Same,0,1091.3000000000177
28,probe,Self,Second,Same,Match,Self,Same,1,1854.0999999999767
28,label,Self,Second,Same,Match,Self,Match,1,1231.2999999999884
28,probe,NA,,Different,,NA,Different,1,885.9999999284628
28,probe,Self,First,Same,Match,Self,Same,1,940.2999999999884
28,label,Self,First,Same,Match,Self,Match,1,1215.4000000238302
28,probe,Stranger,First,Same,Match,Stranger,Same,1,1184.1999999523105
28,label,Stranger,First,Same,Match,Stranger,Nonmatch,0,2499.200000023848
28,probe,Self,Second,Same,Match,Self,Same,1,848.7999999523163
28,label,Self,Second,Same,Match,Self,Match,1,871.3000000238535
28,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1039.0999999523046
28,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,756.1999999761465
28,probe,NA,,Different,,NA,Different,1,920.3000000000176
28,probe,Self,First,Same,Match,Self,Same,1,2101.600000000006
28,label,Self,First,Same,Match,Self,Nonmatch,0,2318.200000023848
28,probe,NA,,Different,,NA,Different,1,870.4000000000233
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1039.7000000238477
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,871.6999999523105
28,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1262.2999999999593
28,label,Self,Second,Same,Nonmatch,Stranger,Match,0,1458.2999999284802
28,probe,NA,,Different,,NA,Different,1,1030.5999999523046
28,probe,Stranger,First,Same,Match,Stranger,Same,1,1751.5999999284686
28,label,Stranger,First,Same,Match,Stranger,Match,1,1894.7999999761523
28,probe,NA,,Different,,NA,Different,1,631.499999976164
28,probe,NA,,Different,,NA,Different,1,1180.999999976164
28,probe,NA,,Different,,NA,Different,1,1040.2999999284802
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,1230.7999999284511
28,label,Stranger,Second,Same,Match,Stranger,Match,1,1138.7000000238186
28,probe,NA,,Different,,NA,Same,0,900.7999999284511
28,probe,Stranger,First,Same,Match,Stranger,Same,1,1543.399999928486
28,label,Stranger,First,Same,Match,Stranger,Nonmatch,0,1343.1999999284744
28,probe,NA,,Different,,NA,Different,1,806.1999999523396
28,probe,Self,First,Same,Match,Self,Different,0,1088.4000000238302
28,label,Self,First,Same,Match,Self,Nonmatch,0,1693.0000000238651
28,probe,Self,Second,Same,Nonmatch,Stranger,Different,0,902.2000000000116
28,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,1027.2000000000116
28,probe,NA,,Different,,NA,Different,1,866.0999999284977
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1427.2999999284511
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,1535.3000000238535
28,probe,Stranger,First,Same,Match,Stranger,Same,1,1269.499999952328
28,label,Stranger,First,Same,Match,Stranger,Match,1,956.5000000238653
28,probe,NA,,Different,,NA,Different,1,868.6999999523396
28,probe,NA,,Different,,NA,Different,1,1227.2999999761814
28,probe,Stranger,First,Same,Match,Stranger,Same,1,1088.4000000000233
28,label,Stranger,First,Same,Match,Stranger,Match,1,1620
28,probe,NA,,Different,,NA,Same,0,1338.5999999284977
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1165.6999999523396
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,1981.2999999999884
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1042.999999952328
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,1069.399999928486
28,probe,Stranger,First,Same,Match,Stranger,Same,1,935.399999928486
28,label,Stranger,First,Same,Match,Stranger,Match,1,807.0999999761698
28,probe,NA,,Different,,NA,Different,1,878.9999999523279
28,probe,NA,,Different,,NA,Different,1,856.3999999284861
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1143.7999999761814
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,774.2999999761814
28,probe,NA,,Different,,NA,Different,1,752.4999999284628
28,probe,NA,,Different,,NA,Same,0,1407.1999999761465
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,760.4999999761349
28,label,Stranger,Second,Same,Match,Stranger,Match,1,735.7000000238186
28,probe,NA,,Different,,NA,Different,1,693.8999999284861
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,960.8000000238536
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,810.9999999523279
28,probe,NA,,Different,,NA,Different,1,686.2000000000116
28,probe,Self,First,Same,Match,Self,Same,1,954.2000000000116
28,label,Self,First,Same,Match,Self,Match,1,714.2000000000116
28,probe,NA,,Different,,NA,Different,1,638.5999999523046
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,1067.7000000000116
28,label,Stranger,Second,Same,Match,Stranger,Match,1,624.9000000238302
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1077.1999999761465
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,825.6999999761465
28,probe,NA,,Different,,NA,Different,1,994.2999999999884
28,probe,NA,,Different,,NA,Different,1,775.6999999284744
28,probe,NA,,Different,,NA,Different,1,630.7999999523163
28,probe,NA,,Different,,NA,Different,1,727.2999999761814
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,989.899999976158
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,711.6000000238419
28,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1201.1999999284744
28,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,1108.2999999999302
28,probe,NA,,Different,,NA,Different,1,1134.100000023842
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1082.4999999761349
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,798.4999999761349
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,948.1999999284744
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,937.5
28,probe,Self,Second,Same,Match,Self,Same,1,1054.7000000000698
28,label,Self,Second,Same,Match,Self,Match,1,622.7999999284511
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,766.8000000000466
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,606.1000000238419
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1406.0999999999767
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,1806.899999976158
28,probe,NA,,Different,,NA,Different,1,905.4000000000232
28,probe,NA,,Different,,NA,Different,1,1147.6999999523396
28,probe,Stranger,First,Same,Nonmatch,Self,Different,0,893.5999999284977
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,3008.19999995234
28,probe,NA,,Different,,NA,Different,1,684.8999999284279
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,956.999999928521
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,1597.5999999761116
28,probe,Self,Second,Same,Match,Self,Same,1,1238.9000000000233
28,label,Self,Second,Same,Match,Self,Match,1,697.7999999761814
28,probe,NA,,Different,,NA,Different,1,707.2999999523163
28,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1252.1999999523396
28,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,644.2999999523163
28,probe,Self,Second,Same,Match,Self,Same,1,1118.6999999284744
28,label,Self,Second,Same,Match,Self,Match,1,994.899999976158
28,probe,Self,Second,Same,Match,Self,Same,1,819.6000000238419
28,label,Self,Second,Same,Match,Self,Match,1,557.2999999523163
28,probe,NA,,Different,,NA,Different,1,824
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,1035.7999999523165
28,label,Stranger,Second,Same,Match,Stranger,Match,1,602.8000000237953
28,probe,NA,,Different,,NA,Different,1,684.6000000238419
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1152.2999999284511
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,1157.899999976158
28,probe,NA,,Different,,NA,Different,1,1451.3000000237953
28,probe,Stranger,First,Same,Match,Stranger,Same,1,985.7999999284511
28,label,Stranger,First,Same,Match,Stranger,Match,1,775.9999999761349
28,probe,Stranger,First,Same,Match,Stranger,Same,1,873.399999952293
28,label,Stranger,First,Same,Match,Stranger,Match,1,581.0999999999767
28,probe,Self,Second,Same,Match,Self,Same,1,987.0999999999768
28,label,Self,Second,Same,Match,Self,Match,1,552.7999999284511
28,probe,Self,First,Same,Match,Self,Same,1,778.800000000163
28,label,Self,First,Same,Match,Self,Match,1,1569.4999999761349
28,probe,Self,First,Same,Match,Self,Same,1,940.4999999761347
28,label,Self,First,Same,Match,Self,Match,1,523.2999999284511
28,probe,Self,First,Same,Match,Self,Same,1,971.899999976158
28,label,Self,First,Same,Match,Self,Nonmatch,0,1793.399999952293
28,probe,NA,,Different,,NA,Different,1,693.7999999284511
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,1776.7999999523165
28,label,Stranger,Second,Same,Match,Stranger,Match,1,914.899999952293
28,probe,Self,Second,Same,Match,Self,Same,1,769
28,label,Self,Second,Same,Match,Self,Match,1,476.4999999522697
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,671.5999999999767
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,723.8999999284279
28,probe,Self,Second,Same,Match,Self,Different,0,1992.2000000000696
28,label,Self,Second,Same,Match,Self,Nonmatch,0,2491.399999928428
28,probe,NA,,Different,,NA,Different,1,731.2000000238186
28,probe,NA,,Different,,NA,Different,1,601.899999952293
28,probe,Self,First,Same,Match,Self,Same,1,991.8000000000466
28,label,Self,First,Same,Match,Self,Match,1,472.4999999522697
28,probe,Self,Second,Same,Match,Self,Same,1,1023.0999999761116
28,label,Self,Second,Same,Match,Self,Match,1,693.3999999284279
28,probe,NA,,Different,,NA,Different,1,760.5999999761116
28,probe,NA,,Different,,NA,Same,0,1125.0999999999767
28,probe,Self,First,Same,Match,Self,Same,1,779.0999999999767
28,label,Self,First,Same,Match,Self,Nonmatch,0,898.6999999762047
28,probe,NA,,Different,,NA,Different,1,738.3000000000466
28,probe,NA,,Different,,NA,Different,1,695.9000000001397
28,probe,NA,,Different,,NA,Different,1,606.9000000238884
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,818.5999999523629
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,952.1999999762048
28,probe,NA,,Different,,NA,Different,1,1138.9000000238884
28,probe,NA,,Different,,NA,Same,0,1524.1999999523396
28,probe,Stranger,First,Same,Match,Stranger,Different,0,1095.6999999999534
28,label,Stranger,First,Same,Match,Stranger,Match,1,1752.7000000238186
28,probe,NA,,Different,,NA,Different,1,826.6000000238419
28,probe,NA,,Different,,NA,Different,1,1253.6999999999534
28,probe,NA,,Different,,NA,Different,1,613.7999999284511
28,probe,NA,,Different,,NA,Different,1,851
28,probe,NA,,Different,,NA,Different,1,1086.4999999761349
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1101.5999999999767
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,1035.3000000237953
28,probe,NA,,Different,,NA,Different,1,714.4999999522697
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1487
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,1547.0999999284977
28,probe,NA,,Different,,NA,Different,1,614.5
28,probe,NA,,Different,,NA,Different,1,669.6999999284744
28,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1036.1999999284744
28,label,Self,Second,Same,Nonmatch,Stranger,Match,0,1867.1999999284744
28,probe,NA,,Different,,NA,Different,1,752.0999999284977
28,probe,NA,,Different,,NA,Different,1,835.0999999284977
28,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1172.2999999284511
28,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,677.2999999284511
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1073.899999952293
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,795.2999999284511
28,probe,NA,,Different,,NA,Different,1,846.9999999761349
28,probe,NA,,Different,,NA,Same,0,1331.2000000238186
28,probe,NA,,Different,,NA,Different,1,852
28,probe,NA,,Different,,NA,Different,1,701.7999999523163
28,probe,NA,,Different,,NA,Different,1,860.7000000238186
28,probe,NA,,Different,,NA,Different,1,1019.4000000238884
28,probe,Self,Second,Same,Match,Self,Same,1,822.2000000238186
28,label,Self,Second,Same,Match,Self,Match,1,601.6000000238419
28,probe,NA,,Different,,NA,Same,0,1023.4999999761347
28,probe,Stranger,First,Same,Match,Stranger,Different,0,1296.7000000238186
28,label,Stranger,First,Same,Match,Stranger,Match,1,2478.199999999953
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,751.2000000238186
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,802.0999999999767
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1610.5999999523629
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,2078.099999952363
28,probe,NA,,Different,,NA,Different,1,786.1999999762047
28,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1089.999999928521
28,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,997.999999928521
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,1202.499999928521
28,label,Stranger,Second,Same,Match,Stranger,Match,1,826.6000000238419
28,probe,NA,,Different,,NA,Different,1,625.8999999999069
28,probe,NA,,Different,,NA,Different,1,717.1000000000931
28,probe,NA,,Different,,NA,Different,1,927.5999999761116
28,probe,NA,,Different,,NA,Different,1,586.1999999284744
28,probe,NA,,Different,,NA,Different,1,1292.1999999522232
28,probe,NA,,Different,,NA,Different,1,652.3999999761581
28,probe,NA,,Different,,NA,Different,1,656.2999999523163
28,probe,Self,Second,Same,Match,Self,Same,1,1177.1999999284744
28,label,Self,Second,Same,Match,Self,Match,1,780.200000023935
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,918.7999999523164
28,label,Stranger,Second,Same,Match,Stranger,Match,1,749.9000000001397
28,probe,Self,First,Same,Match,Self,Same,1,753.6999999997206
28,label,Self,First,Same,Match,Self,Match,1,956
28,probe,Stranger,First,Same,Match,Stranger,Same,1,711.5999999761116
28,label,Stranger,First,Same,Match,Stranger,Match,1,527.1000000238419
28,probe,NA,,Different,,NA,Different,1,603.8999999999069
28,probe,NA,,Different,,NA,Different,1,778.2999999285676
28,probe,NA,,Different,,NA,Different,1,685.4999999762513
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,915.6999999762048
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,706.200000023935
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,1174.1000000000931
28,label,Stranger,Second,Same,Match,Stranger,Match,1,632.3999999524094
28,probe,NA,,Different,,NA,Different,1,629.1000000000931
28,probe,NA,,Different,,NA,Different,1,716.4000000238884
28,probe,NA,,Different,,NA,Different,1,798.5000000237487
28,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,859.8000000000466
28,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,1236.0999999283813
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,935.799999976065
28,label,Stranger,Second,Same,Match,Stranger,Match,1,1133.1000000000931
28,probe,NA,,Different,,NA,Different,1,1566.799999976065
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,693.6999999522232
28,label,Stranger,Second,Same,Match,Stranger,Match,1,576.5000000237487
28,probe,NA,,Different,,NA,Different,1,622.6000000238419
28,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1017.6999999284744
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,766.4000000003725
28,probe,NA,,Different,,NA,Different,1,816.8000000000466
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,893.6999999284744
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,687.2999999998137
28,probe,NA,,Different,,NA,Different,1,713.2999999523163
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,960.1999999284744
28,label,Stranger,First,Same,Nonmatch,Self,Match,0,831.3999999761581
28,probe,Stranger,Second,Same,Nonmatch,Self,Different,0,1326.2999999523165
28,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,2399.2999999523163
28,probe,NA,,Different,,NA,Different,1,597.6999999999534
28,probe,NA,,Different,,NA,Same,0,1236.1999999999534
28,probe,NA,,Different,,NA,Different,1,790.3999999284279
28,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,919.999999928521
28,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,961.1999999522232
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,940.499999928521
28,label,Stranger,Second,Same,Match,Stranger,Match,1,635.3000000237953
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,873.4000000238884
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,1018.4000000238884
28,probe,Stranger,First,Same,Nonmatch,Self,Same,1,801.0999999283813
28,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,704.0999999523629
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,733.5999999998603
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,693.5999999523629
28,probe,NA,,Different,,NA,Different,1,755.5999999283813
28,probe,NA,,Different,,NA,Different,1,1001.6999999522232
28,probe,Stranger,Second,Same,Match,Stranger,Same,1,789.6999999522232
28,label,Stranger,Second,Same,Match,Stranger,Match,1,656.5000000237487
28,probe,NA,,Different,,NA,Different,1,1231.7999999523165
28,probe,Self,First,Same,Match,Self,Different,0,1777.5999999761116
28,label,Self,First,Same,Match,Self,Match,1,1489.2999999523165
28,probe,NA,,Different,,NA,Different,1,754.5
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1253.600000023842
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,1047.7999999285676
28,probe,Self,Second,Same,Nonmatch,Stranger,Different,0,1032.6999999284744
28,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,2146.7999999523163
28,probe,Self,First,Same,Nonmatch,Stranger,Same,1,887.3999999524094
28,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,645.700000023935
28,probe,NA,,Different,,NA,Different,1,826.1999999999534
3,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1029.10000000149
3,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,994.4000000000016
3,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1361.89999999851
3,label,Self,First,Same,Nonmatch,Stranger,Match,0,780.5999999999985
3,probe,NA,,Different,,NA,Same,0,1008.9000000029772
3,probe,Self,Second,Same,Match,Self,Same,1,1155.900000002977
3,label,Self,Second,Same,Match,Self,Match,1,786.9000000029773
3,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1065.1000000000058
3,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,753.0999999970227
3,probe,NA,,Different,,NA,Different,1,1342.299999998511
3,probe,Stranger,First,Same,Nonmatch,Self,Same,1,838.9000000029773
3,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,632.8999999970256
3,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1269.199999999997
3,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,1032.3999999999942
3,probe,NA,,Different,,NA,Different,1,944.400000001493
3,probe,Stranger,Second,Same,Nonmatch,Self,Different,0,1547.3999999999942
3,label,Stranger,Second,Same,Nonmatch,Self,Match,0,2080.600000000006
3,probe,NA,,Different,,NA,Different,1,2474.39999999851
3,probe,NA,,Different,,NA,Different,1,979.0000000014844
3,probe,NA,,Different,,NA,Different,1,822.1000000000058
3,probe,NA,,Different,,NA,Different,1,775.6000000000058
3,probe,NA,,Different,,NA,Different,1,1053.699999999997
3,probe,NA,,Different,,NA,Different,1,780.3000000014872
3,probe,NA,,Different,,NA,Different,1,723.199999997014
3,probe,NA,,Different,,NA,Different,1,990.799999998504
3,probe,NA,,Different,,NA,Different,1,999.9999999999708
3,probe,NA,,Different,,NA,Same,0,954.39999999851
3,probe,NA,,Different,,NA,Different,1,1454.0999999985215
3,probe,Stranger,First,Same,Match,Stranger,Same,1,941.9999999970314
3,label,Stranger,First,Same,Match,Stranger,Match,1,622.5999999985215
3,probe,NA,,Different,,NA,Different,1,1231.599999997008
